RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
394896,250,"Muskegon, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.9281921866384,1000.0108954964397,1005.0924095741447,1013.2604922702617,999.6689422086263,1004.0783310422753,1022.6041054316353,1037.5250997322728,1046.924388702038,1055.5411557738246,1061.4635695508614,1081.2194708675365,1082.7432136118487,1097.2280638763455,1101.2929526751657,1115.9978109057356,1116.1259304794987,1112.1449501618863,1097.3309688356735,1103.4762984313845,1092.0972602054687,1103.7004214798665,1108.4405642139554,1129.105629660847,1130.2105604095163,1119.9353411842571,1120.433454069988,1133.8667197212303,1156.6695554347232,1164.0474973103762,1147.9630454277221,1151.1421360887668,1153.5629776950216,1172.539200932082,1178.3188580917863,1197.2272433090445,1207.6343241072311,1218.2441923275126,1228.5228022438419,1227.436250252185,1223.0348387943432,1240.4038277717875,1255.2461525063293,1252.1083946951749,1224.383872240806,1225.7631287596457,1251.1545766860795,1262.856198163109,1264.6650592772783,1257.0659181224748,1287.0895426472925,1297.079365079365
394299,251,"Abilene, TX",msa,TX,858.5691243128139,860.5460167159432,860.5690462199167,861.7748575545852,871.5794225710969,877.5659687756032,879.9802281462839,876.2943617039078,875.5378647468872,875.8011531208651,879.3297788270165,879.4789428118364,879.5998624404917,880.0256947749098,878.2542241328935,886.1190433114913,885.4309684194553,893.5363252868344,892.3722305597454,892.114150118305,891.1200254977849,891.0241270066571,890.6809477370116,885.9560398438877,886.0718211232149,892.9350236707704,906.8217257495127,915.9563640027966,924.794040820578,929.8515686642776,929.2176196665956,927.6367727257236,922.3830413667534,926.9075405230201,925.5431295981151,931.8085641307823,934.2480368222554,941.1361099324912,941.1862894872174,943.3571599781778,948.3983721095658,959.0327012131196,964.9300304035288,966.8217471873014,960.5321939830249,957.2266104954774,958.22445537398,964.0881231304521,966.6261618918691,968.2147605819528,976.7343493420555,985.4884983217739,997.3531688351422,1002.9541958649155,1005.5535245908083,1004.3669204291122,998.7683064612464,1004.0755592451695,1002.878362024234,1011.0536736744041,1008.149169196685,1018.5682136825708,1025.044658519211,1034.1531060722334,1036.0698857962109,1043.3224749034134,1053.3281633397924,1060.901328032987,1063.1343369324422,1066.1165423834273,1068.1031761365448,1074.1896095634056,1084.2976278869273,1089.7781423566937,1103.3332396671706,1106.0782634950062,1119.4082148854682,1121.9502574969943,1137.711887324015,1156.8649366140776,1172.9219046187782,1188.2918238169386,1189.0193498648314,1177.8632485756386,1169.7676190965274,1174.632181765905,1196.2242081590996,1215.3232466376746,1231.8173132636107,1243.0361560792016,1247.5847565829185,1261.1859248430817,1272.3549624657528,1271.989674741177,1272.1932730399521,1264.0703078961758,1265.2586471262994,1268.947649475134,1288.062593962689,1307.3059892940335,1309.401374661434,1314.9606087456386,1316.1680694054842,1317.1947740034761,1317.3252850084625,1316.1853812823688,1311.932480900135,1304.612514367632,1303.8456160570613,1306.399272179084,1307.8593761377708,1321.566861237105,1326.1291084585962,1337.1490424246344,1338.9666298566594,1358.999303287783,1363.3262195718185,1367.7963306537983,1360.5703895263855,1371.5467462276495,1374.3616859474084,1384.0836330271748,1389.8407535463919,1403.8151324073633,1437.0961254674046,1465.073857415548,1495.2017796263424,1514.8271461003671,1549.5226084538378
394707,252,"Iowa City, IA",msa,IA,,,,,,,,,,,1247.221663925498,1243.961984523722,1259.0220049471168,1238.69508194567,1253.8770139104463,1258.0381928117388,1264.0236582869802,1257.8854130492336,1257.051344006075,1255.0694250367437,1235.646195183173,1215.9536197358661,1222.3460826263956,1264.319351628427,1295.326972270949,1299.0481840190369,1289.330826853805,1286.9435587230348,1287.1274744352722,1293.0475106735605,1279.3514634450216,1280.703930057867,1269.7550875684778,1296.170225147665,1306.4898703756949,1327.5002411739222,1326.8946368323668,1328.0462276244432,1321.7206758519442,1323.5090126081027,1314.5807267624957,1308.6916611497932,1301.6367052072428,1294.6770828785434,1285.09226392907,1297.583564126413,1322.5846074307822,1335.1348120875512,1334.2798915878475,1330.2605640491922,1340.206786416838,1334.9323185587489,1322.017979358015,1316.1971658043387,1305.5055405816706,1318.2413938849227,1315.0243327894698,1331.7008632708205,1337.2041188699375,1345.6947926082996,1349.8491255923384,1345.5509786474424,1345.8758053177783,1338.8828459040753,1336.2747686966259,1334.5787794448133,1336.7184037824522,1337.758139385277,1326.2240946053494,1336.4570316192503,1343.271457310016,1373.6441337564706,1377.3922909113867,1384.7729402642774,1382.383306835873,1384.7633613106414,1382.5747114503038,1385.5667003389158,1382.5721643455083,1387.2541099936614,1390.2939621334708,1406.4825359232138,1422.928647655751,1439.437180787448,1450.4468549523292,1445.2306894767792,1438.857391018832,1432.6372251757425,1449.3987573453471,1460.4395915160615,1466.910159977142,1468.7758849965069,1465.4965989505592,1477.2196480321359,1486.869033095791,1507.040563640267,1511.8801366413757,1511.1095612074457,1513.376076586089,1522.1641953804358,1525.013077438971,1525.4193793500278,1528.918543238498,1544.4365965596674,1557.6775704644235,1561.6086753363936,1563.7876300252942,1570.5838343952214,1574.7202955078058,1584.075684751874,1593.8351132285281,1598.8806472716105,1601.1428877578646,1595.7109417311103,1606.0962352620431,1608.8265903857368,1620.7650319329862,1626.1357806646797,1634.6859693769636,1641.4684775270591,1648.359609192214,1654.1684638099798,1663.0163713670922,1669.4702132063162,1681.076421752817,1686.0098096201032,1675.2571406996267,1687.6481388617003,1688.7641534391532
394351,253,"Auburn, AL",msa,AL,,,,643.9209409290788,701.2614082724464,757.8009673113139,932.6183032027311,938.1407514763608,,943.1101626274676,929.9092959319219,932.9841622046581,927.9522088646871,,942.8661945479611,949.4472329755455,949.9767925471245,959.846292089933,956.3443936196546,947.3907519763629,954.6017457796867,950.0787431364614,944.8777938693082,931.058006358778,937.6720208307931,954.7031636232091,966.9393093862542,968.2667921130743,979.6267268173879,984.4705899988106,987.2648731942703,986.220678216496,984.4321639871633,991.4670335593876,995.7032678110754,993.7495971212087,1003.7482108887413,1011.0975824111443,1029.2908339550108,1030.419756398994,1041.9018766218674,1041.3573149964122,1044.818066607185,1037.1762910226332,1032.5572145790552,1044.448961796431,1046.1380243244175,1052.929971193226,1051.4356624162801,1063.881144139192,1075.9197319940838,1087.981513452139,1092.660393504042,1105.3983746139422,1095.6727143400967,1090.2326652378642,1081.8924934922711,1083.229466588843,1095.4853742036664,1100.5574724206324,1110.0516171653712,1108.1863088617838,1101.9743802898945,1101.8961858212838,1107.1932556372535,1110.7687041907259,1113.082636923868,1122.6449004031078,1132.3731744155264,1134.8919475315668,1109.9052885903861,1117.7774550215836,1124.5087047628056,1146.8079263852233,1149.8880608390566,1159.1794918025885,1161.6636009184433,1170.482473678083,1188.1979102635482,1214.6506369569456,1229.4208769627971,1247.864420883139,1249.4465718732918,1261.8056205219016,1251.8794204282624,1246.5194407713361,1241.0371329359266,1245.4680186627722,1275.0945677965476,1292.3882891264363,1321.225223625701,1335.459859292833,1348.2494428647533,1360.4299083148212,1351.7666381568567,1337.8665485619686,1330.365456552361,1336.911674899314,1355.5888565296755,1358.918597913436,1386.5176982501555,1400.42570276284,1428.5806844408414,1412.698405413452,1416.236941056733,1429.2893335530432,1439.372451616528,1451.536711198034,1432.3076947019015,1443.9895206441383,1451.591926095372,1471.7113957852532,1479.8422709072327,1529.1988409352505,1562.4269563490493,1606.101708299443,1572.5280267519422,1572.1531740319115,1557.431557488697,1569.3072665060706,1564.9985418287301,1579.7514621343155,1584.5667193611496,1596.0248728836978,1603.1291664079015,1616.6878120989984,1622.5505241723147,1632.9334618590942,1651.0623973727422
394860,254,"Midland, TX",msa,TX,,,,,,,,,,,,,,,,,,1155.5159583095558,1146.9957921532284,1134.4738226634252,1119.9080261478748,1114.4257701466609,1098.0474806860225,1092.6025458623271,1094.3132331213062,1128.2115995379081,1150.3619771125468,1193.0164530706322,1246.5410785112517,1280.572051117439,1288.6777530702984,1292.9350226994343,1315.6450685534858,1327.8426948394192,1323.9885866397508,1351.5101543054348,1383.7771971778225,1401.3049101286035,1380.5397935554204,1389.1567220758477,1452.2762817408798,1539.234740405745,1616.1367223412326,1639.1569236975708,1620.3317170721632,1597.451706407266,1564.6182130588948,1546.7425982984396,1576.4850141664426,1589.157290388768,1627.9533736956694,1598.9582808966766,1609.080973512349,1595.0314232311098,1596.6751165789087,1591.1761334009989,1581.78099207434,1549.0770494108428,1517.723982149876,1488.48814239955,1491.097315388363,1535.4945723749624,1530.8427018461298,1487.7926199108636,1382.6702635543872,1326.0164470855282,1286.2696632116786,1256.241103842635,1234.8018267286886,1214.2628540561811,1211.5791303221397,1207.357420865593,1211.3053681779465,1210.4258493301238,1202.0184609657465,1198.7696551078388,1202.1375169280936,1221.1927000246585,1236.8176868234684,1237.124905934878,1231.6709888039115,1213.8162873629458,1196.5889903237146,1193.2163591903347,1201.5557597097745,1216.9315553271526,1229.0201911901418,1259.057648479009,1296.7928337325598,1334.0181948748782,1362.1539719940854,1379.1750851022305,1392.6060488445435,1399.8479290707553,1406.4606938291868,1413.9827720361554,1426.3185509676844,1433.1383572094412,1442.079994564448,1453.2352323424611,1477.3989856281112,1507.6004701877673,1541.0221369145745,1560.9708131841014,1566.7432689294203,1546.5578668964554,1533.1066465659667,1520.384736605209,1526.5113459585427,1533.1128966701108,1549.656776484852,1570.328945315829,1590.0518131530036,1612.4398077355368,1615.0534882618767,1615.6976789928249,1602.150220326859,1601.2067702259492,1587.5663178132975,1580.7302969545067,1569.9668779919934,1570.2653138745807,1576.184582860262,1620.894010127923,1652.3901433070803,1680.9206720301875,1664.8744969589538,1648.5491225343649,1643.4833272483875
753869,255,"Bloomington, IL",msa,IL,,,,,,,,,,,,,,,,,,,,822.382314080273,815.4110022529984,798.3418853789238,797.4917283571012,797.7661459667715,807.8159306938147,818.610748887431,821.4463359551576,827.6910611177647,830.6583224733347,838.1850643601008,835.3899180542368,828.8357036251496,821.8762144305605,828.3706996238947,824.6842733614691,825.0127355489714,813.9245901402137,821.8599255428248,826.7449008834349,837.7294361524158,837.8067345769442,844.4183197823556,840.1441439556673,840.2532508469336,844.6147480823167,845.9316203366174,850.1627022019857,846.5389142991714,843.169799412704,842.1291014377144,840.6196623287269,845.7136623335872,850.1592342803643,860.4503386459654,862.2642160679164,,913.7074393319399,917.7162186143229,873.357041201426,869.0770911971592,901.6410003574401,905.3236133148008,918.2491770856941,895.6348876824958,905.8715099226213,906.9719703860158,927.6783945774149,920.4509076437682,932.549465849664,918.4638071206562,922.1189590435006,912.8003807281473,916.8700780695262,928.5053613933437,928.4717008039454,944.16049623625,952.6030994823814,989.9557070138504,1006.6380251459163,1030.5922599170717,1034.7725576474538,1050.1394963950986,1071.5969157528828,1076.8880260552899,1089.0137855393689,1083.3530027327256,1102.2788765364774,1119.455808601926,1136.4401631566716,1164.2950205599193,1179.1463560512627,1190.0231200726366,1189.6460224449004,1196.1023566912706,1204.8799486154319,1202.2897123060043,1205.6825822636263,1206.0969233927838,1222.5574041120421,1225.4874592846356,1208.1638038737512,1203.133407362455,1209.791860948806,1250.2766486583996,1274.9475358640268,1292.5546413288355,1297.1950387059549,1305.7466388481125,1303.2630481948606,1323.9712372509418,1327.3322711807864,1333.1543641571382,1346.8571336276752,1351.7383677385044,1364.4756418289994,1360.9513811069726,1370.3574013424693,1371.6772119216216,1383.1699822759238,1390.3816370305544,1394.0613653762487,1373.1482183669955,1386.4561008842716,1401.4751648029187,1423.4940947877908,1414.2601919673873,1423.0869555015229,1429.340601902768,1434.8361416361415
394671,255,"Hattiesburg, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0713318218175,1072.3486567039065,1088.072476826461,1099.57392430516,1111.5696221288401,1131.3799948282663,1151.4647517148871,1166.7314550131225,1166.1806749546124,1187.901594011704,1194.1506267535244,1203.487484557398,1173.4019131055438,1169.1277447484233,1172.9404866430227,1184.7051787240664,1182.2943584952409,1197.940532549753,1208.0673970962246,1214.689869166407,1179.4653728313447,1175.3928966086808,1175.504998208854,1187.9996685101582,1182.1643408384778,1191.822970784593,1207.390175437257,1227.9208274211844,1234.0834658516058,1243.986651932301,1252.6330929262433,1254.9557012250366,1251.5830022263222,1256.5999832195864,1272.9634357303867,1278.9599854043227,1271.0044362585386,1254.6985399012156,1263.842754704543,1281.3403404213554,1290.0206545102046,1293.239560121092,1291.0834339996557,1302.4145671223378,1291.3173234811165
394944,257,"Oshkosh, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,641.0815886262947,655.847224684573,,638.1592257897772,643.8562774260694,645.0329311009629,651.9370375392294,655.3375990427622,662.8359511510228,670.4613735213851,683.6936578748139,688.0161711991655,695.4351948885529,689.9175222959203,693.0693271049103,686.1480666938999,682.3327733713662,679.0805860717139,689.8413531857984,701.2753413783489,704.8894673931943,711.0820757462047,704.3079477690015,710.1279343173508,711.8014312853528,720.4885766063632,729.2324514885644,722.6613154836765,740.6487870090557,739.6179734959527,748.328017337989,735.4450508611462,736.8474054331277,750.9331341973779,760.4464571414629,769.581825307012,765.5261397579487,770.2332063076668,771.6725482393875,779.088641014767,788.2911577218116,799.0904827657658,794.2249300741422,794.5384665169418,788.0956522339623,800.5655584932208,814.9392206457617,815.7884097018219,,824.7140316172248,,832.5230589929531,839.9269682966141,869.7315540054378,877.1917949596293,878.1418774377045,868.1537156362626,875.6739548001934,890.2557260443376,879.7192891046768,886.705474483024,886.2441751161822,909.5777501124618,926.2077428025634,934.4986161614319,948.810869761308,957.5765422256354,972.6449059745019,969.064257223076,970.5063575833417,968.3950902757485,978.5793273121396,973.8490288475635,978.458267199585,989.3801439294582,1000.0984910277025,1008.0896803897414,1016.3665875321383,1027.0875377738064,1042.9517660818576,1042.1219231755126,1050.2269603376278,1037.5304649664388,1034.1990828516223,1025.5113398477565,1033.7707551052506,1045.2233697747024,1065.734464340676,1076.2633489105913,1091.2317405029255,1089.855598144525,1103.341304827003,1104.6715332338563,1098.2978845688801,1097.5403580381058,1103.156277280215,1114.013603365254,1099.9442086369852,1114.1991420885008,1128.008609273582,1152.3130265574437,1163.3782217298137,1181.6096632744893,1194.6648048953502,1183.25423132957,1173.938596491228
394555,258,"Eau Claire, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.5818612349785,854.9346394907672,853.1089385900754,879.8942398568176,885.2140204751038,890.7518634864717,893.0005898551295,894.9789018345145,925.8177759340886,928.0513272789125,938.0247550147911,936.784080153757,947.7349922041419,958.034613544775,948.297886550952,958.1890429189199,959.8663104147075,968.5817538168399,970.2577337446231,972.3202953964299,974.2924432372331,976.0014374024435,971.8569772396718,960.3467981771057,969.2613230927863,981.5588391941312,1002.86948701724,1002.0493778545087,1001.4053891427138,1008.0005120897765,1010.1317664603905,1012.0109844975516,1011.4834061676081,1006.4365677370845,1013.5486506688651,1005.6825638978603,1014.5484005800581,1016.8223221127772,1027.4996626479272,1030.8571366837305,1038.693696630038,1038.9978035914166,1045.9313167024652,1036.181789072026,1030.383219426323
394651,259,"Greenville, NC",msa,NC,833.861777808246,834.1255465130322,839.6563853198627,838.715015197073,841.5509977399848,852.4644481653943,852.9014991252558,850.6822876779795,842.748592097194,841.7426748390975,849.5375190090673,854.6071861679561,861.248881058931,858.9890628705534,859.5661408061804,865.1319410123689,871.1581142779673,874.2675860509971,875.3034706643497,876.8152577548902,878.4413630414323,878.5049056272774,876.257750545658,878.9590636952224,885.7386964971929,893.4461208933437,894.4580875154367,891.0166030894768,890.9538015779527,895.408805217325,902.7841648214793,907.4663185461353,905.079931420735,900.6704755634343,907.4451994765082,913.5179481661052,923.826533295755,928.4667746269196,935.7346381696349,943.384825663549,944.6252378932309,941.6334746952466,943.2022980371513,947.018040759682,956.287686383216,965.6023260671058,964.1832363753011,964.9209030274498,964.5212509977194,975.4523041195151,982.1006692201986,976.9778397532438,975.7523951198771,982.0432723989261,995.6606032473312,997.4494512778953,1001.560700494059,1000.0277152590336,1015.8400674136093,1022.5343458553596,1028.1630123361851,1030.3681506879495,1034.380562867504,1044.6818616352236,1043.1117283147914,1042.5445222387937,1047.684540583344,1047.8264043141642,1055.4661097217156,1055.16589220006,1059.8404641053494,1068.4963871029315,1076.8215736082566,1091.853882937741,1095.1344879690528,1109.5730835240079,1120.571856082992,1147.7430283292663,1151.9299964823313,1166.4219454216966,1176.686356327856,1189.183991434483,1186.773414435271,1182.2173990090248,1201.5430877410026,1224.4286529732362,1247.8168313395745,1268.5565960110823,1284.2090109720625,1298.7695922951411,1310.9052146367203,1322.8853408907667,1329.8937377904333,1327.2655756765132,1336.5031872927648,1333.8482353208924,1350.6122731061666,1352.4177100176817,1373.6133546535223,1368.05828233102,1384.7145471327237,1390.9437119717163,1410.8133300086297,1414.5701581750918,1423.5002653223519,1415.4473708098685,1418.8640050697677,1421.5968252029863,1434.4093607684883,1436.9081640171473,1436.4775607104293,1437.5606715566396,1438.168008236114,1445.1562600258362,1457.332648112226,1478.4511140626137,1491.5380830781255,1501.1737422621618,1509.3373447320655,1507.077716071219,1500.1373467409771,1492.6963587974399,1494.3988695119049,1495.2158741974238,1494.3394657774977,1496.0358465434813,1498.6044312049476,1509.9256196373437,1532.1194418748073
394428,260,"Burlington, NC",msa,NC,,,,,,,,,,,,747.7375625307752,747.345092314708,768.4635333602897,772.8850711213198,789.229783739199,774.839194893237,772.7003445752925,765.8073332780001,767.6731970126752,779.2538479865864,786.7464571554731,791.4555161631465,784.982760584779,785.5973839474962,793.4358071834226,807.1025657409442,808.965820512657,815.5327693263642,812.8716442896396,818.834500875023,817.4571020049221,819.2172027397612,825.7516179678777,838.3979617935956,840.3101073849267,844.0274044774155,843.8940752420904,850.4452447514443,854.2583937871643,862.6179570380355,882.8523714884253,892.6622662063968,891.0243169911463,890.5219443033851,883.7230241520363,883.0483890244512,873.5204090554549,886.21362163025,903.8851713489536,919.0743562262188,922.590385654461,926.2577848456406,935.7686506494713,948.4130967780848,960.4109928124742,967.6384330888153,963.3983459509191,954.7393733849542,929.3830255114347,934.2851565172781,938.6155458048352,963.8561794800564,970.6045934206378,982.464388290521,999.5283727638711,999.948273816777,1003.208710378649,1004.4057449740501,1010.990347328449,1019.5696182047452,1026.7014374264616,1056.332003707499,1063.3627125974217,1076.025115810565,1072.9889865477217,1093.340256191578,1113.0558145822517,1136.0371302732076,1147.3369737185003,1148.3382643313946,1155.060724199893,1158.114699191851,1175.132494519188,1190.1026290684322,1228.7661064386748,1245.4022590026727,1257.6201605998206,1260.6806202949338,1281.0546922362296,1308.384054492863,1316.3844207197767,1318.362363940809,1317.6258164523726,1323.6477380292254,1326.1442097440386,1327.737781512444,1326.6639757481958,1332.8752789151947,1337.5320373827046,1350.1835198147035,1352.8868421311208,1363.9660896083817,1372.7438394275787,1390.4688704328075,1382.4938327588998,1373.834059447398,1363.5358180048383,1374.1239245152694,1394.381298670867,1411.4349841533203,1420.2698561102713,1431.8198572868894,1425.4893472684416,1426.0723155478972,1437.37806793416,1462.6314127996,1477.065016815205,1468.7949066243168,1465.580593856454,1474.4948803437246,1486.1861886906177,1491.0107459661756,1489.176349261053,1477.065028257698,1487.3601861451273,1485.407564496291,1501.3892171780835,1488.9591431556946
395210,261,"Waterloo, IA",msa,IA,,,,,,,,,,,,,,,,,645.3547716503357,647.156192164995,655.5300100802341,662.3303657833084,659.8297006562412,651.6120941855313,653.6728255670563,648.5367220964662,655.4384133008814,655.3659775850577,666.676749864536,668.541216911925,669.6637152121441,669.5472516309508,670.7311246091409,672.2978209120892,676.5453611388622,679.4126104521872,676.4731721132514,674.4430089521202,670.9346042918505,674.875295034909,677.6975274382546,679.2172687654987,680.851648166199,685.1110079263108,688.967649809005,687.7474577087484,690.0793554163535,693.6082758076258,700.4996862485657,699.4141633239715,697.483148305075,692.3576405916988,690.4168420950041,695.195454314961,700.7374995747361,703.2782167700793,699.97854675697,697.0207553963024,703.7079764472229,713.4770792781385,719.1617905262535,719.1689896603438,714.6664496714203,714.8458959425474,713.3417898880925,712.5723934839325,713.1188620489972,714.6033086279418,716.3907413281047,714.9906872288872,719.6522328524694,722.040611876157,725.699417962088,726.054923074225,729.6912043659713,735.0351507007285,740.6816642074969,745.7678433683113,753.3014945673413,754.6389181746355,759.3733945196199,754.3928078575532,755.6534408776337,764.435759542736,779.3752454387063,787.1291651221043,789.4502093167813,786.3787583473729,786.925667898334,784.8770407295765,785.9640300914477,782.6234586902128,787.729263390386,798.3639020452266,807.9266968373772,807.0825246769091,805.739299841581,806.0344103635788,807.6996349677945,810.11651618953,817.8181468497824,824.9672945267183,826.4872310341453,836.002358014363,838.3623288670813,846.5365841463419,851.4501569225594,858.622529855259,860.4556170154012,853.1470766498419,856.4068238977819,860.066448051509,869.0365346334993,875.91750403444,888.8990711811391,891.2797615333646,894.0956510944037,880.6844341744118,887.2149308504094,887.6394970617853,897.8012962149945,894.7256337427726,895.9234229551462,902.7754194643678,905.2554542010301,907.2557856409693,912.2546853303845,918.909768692978,918.603950484031,916.0008249935964,916.5914249224594
394480,262,"Coeur d'Alene, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,986.2335927769172,994.5418860164403,1013.7079164810208,1024.3833456445468,1036.2357507760983,1040.4724793208427,1040.165769075967,1046.139030624638,1044.9611717225212,1038.7399389858797,1025.737230106546,1027.80874093736,1046.6658178078717,1073.993398448865,1087.937882468853,1100.9120206291093,1104.802530616153,1111.5538351150715,1117.2780963480748,1115.0444163652378,1115.9270249205047,1117.2707678997037,1113.585015342414,1114.7253276132037,1124.2745442419566,1146.9632181873944,1161.1613406556073,1161.2366594065363,1175.177094223352,1185.2007620151144,1191.0357840854288,1195.0129715956762,1186.4748197551353,1187.9332558528554,1193.4038023865114,1205.820866816385,1212.104869930963,1215.6399293406791,1223.9087489768938,1233.732932486155,1237.233178400818,1261.4334834165359,1281.8562463610172,1306.7450368301993,1328.8006030390616,1354.141595972964,1384.1632726183404,1397.968346574257,1417.960057728167,1445.9378330972618,1522.7269634305624,1599.6571955268985,1674.5039342765556,1687.9741431894865,1686.134651528516,1678.0860956959962,1661.472439880371,1660.2613301417157,1649.9019542931035,1663.947545280857,1692.2447640551984,1729.5773181613235,1767.87210579934,1800.0497068988573,1811.5247343366552,1794.7834010372503,1760.9859223277947,1740.3263325952103,1721.1025557854769,1701.0696642429057,1680.2289779220132,1679.789711185897,1688.971419482506,1698.3749041948324,1699.1473706520296,1712.4763223050563,1724.2503099308854,1733.170465950115,1724.338851789507,1713.9369306243302,1707.393341537732,1696.7913826475462,1695.68972253844,1698.6528236013125,1708.464552037245,1722.9267035802807,1741.6337982543387,1758.6442364291167,1762.3159708324076,1770.4660369884489,1774.4230689008718,1768.3340710689001,1752.6313829035932,1736.3309325354207,1727.812517716011,1732.043789232533,1737.0504388905792,1754.9271014044432,1763.8753947361142,1782.3563877620243,1799.3269223886284,1808.431774689991,1808.7019003733049,1796.90948903178
394553,263,"East Stroudsburg, PA",msa,PA,982.8125695568554,991.9524444370046,1007.9779176761767,1021.6086610944831,1029.260298958884,1029.1454650992403,1027.052908245224,1035.052390836963,1030.510851970683,1025.4032351836443,1014.5388007735176,1013.8984732665135,1011.2969522832366,1013.1302449824556,1015.2701685945383,1020.1902970945107,1032.4397753421672,1041.7689601232125,1052.8067746092474,1054.767455443332,1060.007274692723,1058.9093275763464,1045.437131954547,1044.3714159216051,1042.3114058802378,1065.9464551953035,1072.6652683605487,1083.3303322751715,1084.1705201934064,1094.477085834479,1096.133874677521,1099.6123873287504,1106.0418770207455,1112.8339197702126,1096.8625873949445,1099.6626962644232,1099.7823465942479,1113.6077270164412,1112.3052345641524,1120.4549355896113,1133.210631721015,1150.970586103731,1159.2952444286282,1161.2461256609,1153.405750639415,1150.9657795946532,1161.6530788511923,1166.8067083809362,1162.8775787166835,1163.3384890183756,1167.0484709950501,1184.6669127183964,1185.2506661895509,1202.0374589895816,1211.5231185807486,1219.2146028950024,1206.987714534878,1203.9347046300466,1210.6531667630961,1216.8329565731399,1210.4262306889327,1219.7450779805602,1254.5563731282048,1273.3629640848642,1272.5459300651974,1280.0098117612595,1298.3160327260734,1317.5221262943967,1319.305788330572,1360.8665049313292,1381.197782990564,1401.3637944974453,1402.7868114686958,1425.236978126739,1436.8919701982866,1459.6215708480975,1478.5054705026778,1516.8039850792545,1537.5491180458414,1567.0746753887865,1530.3567705734004,1534.4192584876714,1531.6650422428277,1596.3095950843656,1611.8968534869957,1627.6174780219155,1648.6526109962183,1712.1944505201263,1763.010648550361,1741.1941400231706,1707.4350809269356,1704.0626279228798,1727.9320211157174,1738.6061601366596,1746.1528562725643,1764.9881194388815,1772.706120541081,1780.0178038353274,1790.3639224315068,1800.1010334406662,1800.0507801451815,1793.6750425342993,1792.6010271449227,1784.73563293477,1787.8690907862829,1800.316237841486,1823.3689062423073,1847.6938869709857,1870.0979655210429,1876.3762590154347,1866.87423643523,1847.094720346443,1856.0682073364183,1845.4739777377017,1846.8130898013076,1833.7230975513341,1870.8112952220822,1868.6296385848748,1905.9536463183304,1909.4931207377037,1928.3863256738373,1916.1874000105513,1902.1561330615102,1892.093451927954,1889.67924838833,1888.0428191965095,1883.7087121570487,1920.7745531561206,1941.75
