iter	Passed	Remaining
3309	4112	2099
3310	4113	2098
3311	4114	2097
3312	4116	2096
3313	4117	2094
3314	4119	2093
3315	4120	2092
3316	4121	2091
3317	4123	2090
3318	4124	2089
3319	4126	2087
3320	4127	2086
3321	4129	2085
3322	4130	2084
3323	4131	2083
3324	4133	2082
3325	4134	2080
3326	4135	2079
3327	4137	2078
3328	4139	2077
3329	4140	2076
3330	4141	2075
3331	4142	2073
3332	4143	2072
3333	4145	2071
3334	4146	2069
3335	4147	2068
3336	4148	2067
3337	4149	2066
3338	4150	2064
3339	4151	2063
3340	4152	2062
3341	4153	2060
3342	4155	2059
3343	4156	2058
3344	4157	2056
3345	4158	2055
3346	4159	2054
3347	4160	2053
3348	4162	2051
3349	4163	2050
3350	4164	2049
3351	4165	2048
3352	4166	2046
3353	4167	2045
3354	4169	2044
3355	4170	2043
3356	4172	2042
3357	4173	2040
3358	4175	2039
3359	4176	2038
3360	4177	2037
3361	4179	2036
3362	4180	2034
3363	4181	2033
3364	4183	2032
3365	4184	2031
3366	4185	2029
3367	4186	2028
3368	4188	2027
3369	4189	2026
3370	4191	2025
3371	4192	2024
3372	4194	2023
3373	4195	2021
3374	4196	2020
3375	4197	2019
3376	4198	2017
3377	4200	2016
3378	4201	2015
3379	4202	2014
3380	4203	2012
3381	4204	2011
3382	4206	2010
3383	4207	2009
3384	4208	2007
3385	4209	2006
3386	4211	2005
3387	4212	2004
3388	4214	2003
3389	4215	2001
3390	4216	2000
3391	4217	1999
3392	4218	1998
3393	4220	1996
3394	4221	1995
3395	4222	1994
3396	4223	1993
3397	4225	1991
3398	4226	1990
3399	4227	1989
3400	4229	1988
3401	4230	1987
3402	4232	1986
3403	4233	1984
3404	4234	1983
3405	4235	1982
3406	4236	1981
3407	4238	1979
3408	4239	1978
3409	4241	1977
3410	4242	1976
3411	4243	1975
3412	4244	1973
3413	4246	1972
3414	4247	1971
3415	4248	1970
3416	4250	1969
3417	4251	1967
3418	4252	1966
3419	4254	1965
3420	4255	1964
3421	4256	1962
3422	4258	1961
3423	4259	1960
3424	4260	1959
3425	4261	1957
3426	4262	1956
3427	4263	1955
3428	4264	1953
3429	4265	1952
3430	4266	1951
3431	4268	1950
3432	4269	1949
3433	4271	1948
3434	4272	1946
3435	4273	1945
3436	4275	1944
3437	4276	1942
3438	4277	1941
3439	4278	1940
3440	4279	1939
3441	4281	1937
3442	4282	1936
3443	4283	1935
3444	4284	1934
3445	4286	1932
3446	4287	1931
3447	4288	1930
3448	4289	1928
3449	4290	1927
3450	4291	1926
3451	4292	1925
3452	4293	1923
3453	4294	1922
3454	4296	1921
3455	4297	1919
3456	4298	1918
3457	4299	1917
3458	4300	1916
3459	4302	1914
3460	4303	1913
3461	4304	1912
3462	4306	1911
3463	4307	1909
3464	4308	1908
3465	4309	1907
3466	4310	1906
3467	4311	1904
3468	4313	1903
3469	4314	1902
3470	4315	1901
3471	4316	1899
3472	4318	1898
3473	4319	1897
3474	4320	1896
3475	4321	1894
3476	4322	1893
3477	4323	1892
3478	4325	1890
3479	4326	1889
3480	4328	1888
3481	4329	1887
3482	4330	1886
3483	4331	1884
3484	4333	1883
3485	4334	1882
3486	4335	1881
3487	4337	1880
3488	4338	1878
3489	4339	1877
3490	4340	1876
3491	4341	1874
3492	4342	1873
3493	4344	1872
3494	4345	1871
3495	4346	1869
3496	4347	1868
3497	4349	1867
3498	4350	1866
3499	4351	1864
3500	4353	1863
3501	4354	1862
3502	4355	1861
3503	4356	1860
3504	4358	1858
3505	4359	1857
3506	4360	1856
3507	4361	1855
3508	4363	1854
3509	4364	1852
3510	4365	1851
3511	4366	1850
3512	4367	1848
3513	4369	1847
3514	4370	1846
3515	4371	1845
3516	4372	1843
3517	4373	1842
3518	4375	1841
3519	4376	1839
3520	4377	1838
3521	4378	1837
3522	4380	1836
3523	4381	1835
3524	4382	1833
3525	4384	1832
3526	4385	1831
3527	4387	1830
3528	4388	1829
3529	4389	1827
3530	4390	1826
3531	4391	1825
3532	4393	1824
3533	4394	1822
3534	4396	1821
3535	4396	1820
3536	4398	1819
3537	4399	1818
3538	4400	1816
3539	4402	1815
3540	4403	1814
3541	4404	1813
3542	4405	1811
3543	4406	1810
3544	4408	1809
3545	4409	1808
3546	4410	1806
3547	4411	1805
3548	4413	1804
3549	4414	1803
3550	4415	1801
3551	4417	1800
3552	4418	1799
3553	4419	1798
3554	4421	1797
3555	4422	1795
3556	4423	1794
3557	4425	1793
3558	4426	1792
3559	4427	1790
3560	4428	1789
3561	4429	1788
3562	4430	1787
3563	4432	1785
3564	4433	1784
3565	4435	1783
3566	4436	1782
3567	4437	1780
3568	4438	1779
3569	4439	1778
3570	4440	1777
3571	4442	1775
3572	4443	1774
3573	4444	1773
3574	4446	1772
3575	4447	1770
3576	4448	1769
3577	4449	1768
3578	4451	1767
3579	4452	1766
3580	4454	1764
3581	4455	1763
3582	4456	1762
3583	4458	1761
3584	4459	1760
3585	4460	1758
3586	4461	1757
3587	4462	1756
3588	4463	1754
3589	4464	1753
3590	4466	1752
3591	4467	1751
3592	4468	1749
3593	4469	1748
3594	4471	1747
3595	4472	1746
3596	4474	1745
3597	4476	1744
3598	4477	1742
3599	4478	1741
3600	4479	1740
3601	4480	1739
3602	4481	1737
3603	4483	1736
3604	4484	1735
3605	4485	1734
3606	4486	1732
3607	4488	1731
3608	4489	1730
3609	4490	1729
3610	4492	1727
3611	4493	1726
3612	4494	1725
3613	4496	1724
3614	4498	1723
3615	4499	1722
3616	4500	1720
3617	4502	1719
3618	4503	1718
3619	4504	1717
3620	4505	1715
3621	4506	1714
3622	4507	1713
3623	4508	1711
3624	4510	1710
3625	4511	1709
3626	4512	1708
3627	4514	1707
3628	4515	1705
3629	4516	1704
3630	4517	1703
3631	4518	1701
3632	4519	1700
3633	4520	1699
3634	4521	1698
3635	4522	1696
3636	4523	1695
3637	4524	1694
3638	4526	1692
3639	4527	1691
3640	4529	1690
3641	4530	1689
3642	4531	1687
3643	4532	1686
3644	4533	1685
3645	4534	1684
3646	4536	1682
3647	4537	1681
3648	4538	1680
3649	4539	1679
3650	4540	1677
3651	4542	1676
3652	4543	1675
3653	4545	1674
3654	4546	1673
3655	4547	1671
3656	4549	1670
3657	4550	1669
3658	4552	1668
3659	4553	1667
3660	4554	1665
3661	4555	1664
3662	4557	1663
3663	4558	1662
3664	4559	1660
3665	4560	1659
3666	4561	1658
3667	4563	1657
3668	4564	1655
3669	4565	1654
3670	4567	1653
3671	4568	1652
3672	4569	1650
3673	4570	1649
3674	4571	1648
3675	4573	1647
3676	4574	1645
3677	4575	1644
3678	4577	1643
3679	4578	1642
3680	4579	1640
3681	4580	1639
3682	4581	1638
3683	4583	1637
3684	4584	1636
3685	4586	1634
3686	4587	1633
3687	4588	1632
3688	4589	1630
3689	4590	1629
3690	4592	1628
3691	4593	1627
3692	4594	1626
3693	4595	1624
3694	4596	1623
3695	4598	1622
3696	4599	1620
3697	4600	1619
3698	4601	1618
3699	4602	1617
3700	4603	1615
3701	4604	1614
3702	4605	1613
3703	4606	1611
3704	4607	1610
3705	4608	1609
3706	4609	1607
3707	4610	1606
3708	4612	1605
3709	4613	1604
3710	4614	1602
3711	4615	1601
3712	4616	1600
3713	4618	1599
3714	4619	1597
3715	4620	1596
3716	4621	1595
3717	4622	1593
3718	4623	1592
3719	4624	1591
3720	4626	1590
3721	4627	1588
3722	4628	1587
3723	4630	1586
3724	4631	1585
3725	4632	1584
3726	4634	1582
3727	4635	1581
3728	4636	1580
3729	4637	1579
3730	4639	1577
3731	4640	1576
3732	4641	1575
3733	4642	1574
3734	4644	1572
3735	4645	1571
3736	4646	1570
3737	4648	1569
3738	4649	1568
3739	4650	1566
3740	4652	1565
3741	4653	1564
3742	4654	1563
3743	4655	1561
3744	4657	1560
3745	4658	1559
3746	4659	1558
3747	4660	1556
3748	4662	1555
3749	4662	1554
3750	4664	1553
3751	4665	1551
3752	4666	1550
3753	4668	1549
3754	4669	1548
3755	4670	1546
3756	4671	1545
3757	4673	1544
3758	4674	1543
3759	4675	1541
3760	4676	1540
3761	4677	1539
3762	4679	1538
3763	4680	1536
3764	4681	1535
3765	4682	1534
3766	4683	1533
3767	4684	1531
3768	4685	1530
3769	4687	1529
3770	4688	1528
3771	4689	1526
3772	4690	1525
3773	4691	1524
3774	4692	1522
3775	4694	1521
3776	4696	1520
3777	4697	1519
3778	4698	1518
3779	4699	1516
3780	4700	1515
3781	4702	1514
3782	4703	1513
3783	4704	1511
3784	4706	1510
3785	4707	1509
3786	4708	1508
3787	4709	1506
3788	4711	1505
3789	4712	1504
3790	4713	1503
3791	4714	1501
3792	4716	1500
3793	4717	1499
3794	4718	1498
3795	4719	1497
3796	4721	1495
3797	4722	1494
3798	4723	1493
3799	4725	1492
3800	4726	1490
3801	4727	1489
3802	4729	1488
3803	4730	1487
3804	4731	1486
3805	4733	1484
3806	4734	1483
3807	4735	1482
3808	4737	1481
3809	4738	1480
3810	4739	1478
3811	4740	1477
3812	4742	1476
3813	4743	1474
3814	4744	1473
3815	4745	1472
3816	4747	1471
3817	4748	1470
3818	4749	1468
3819	4750	1467
3820	4751	1466
3821	4753	1465
3822	4754	1463
3823	4755	1462
3824	4757	1461
3825	4758	1460
3826	4760	1458
3827	4761	1457
3828	4762	1456
3829	4763	1455
3830	4765	1454
3831	4766	1452
3832	4767	1451
3833	4768	1450
3834	4770	1449
3835	4771	1447
3836	4772	1446
3837	4773	1445
3838	4774	1443
3839	4775	1442
3840	4777	1441
3841	4778	1440
3842	4779	1439
3843	4781	1437
3844	4782	1436
3845	4783	1435
3846	4784	1434
3847	4786	1432
3848	4787	1431
3849	4788	1430
3850	4790	1429
3851	4791	1427
3852	4792	1426
3853	4793	1425
3854	4795	1424
3855	4796	1422
3856	4797	1421
3857	4798	1420
3858	4799	1419
3859	4800	1417
3860	4802	1416
3861	4803	1415
3862	4804	1414
3863	4805	1412
3864	4806	1411
3865	4808	1410
3866	4810	1409
3867	4811	1408
3868	4812	1406
3869	4813	1405
3870	4815	1404
3871	4816	1403
3872	4817	1401
3873	4819	1400
3874	4820	1399
3875	4821	1398
3876	4822	1396
3877	4824	1395
3878	4825	1394
3879	4826	1393
3880	4828	1392
3881	4829	1390
3882	4830	1389
3883	4831	1388
3884	4832	1386
3885	4833	1385
3886	4834	1384
3887	4835	1383
3888	4837	1381
3889	4838	1380
3890	4839	1379
3891	4840	1377
3892	4841	1376
3893	4842	1375
3894	4843	1374
3895	4845	1373
3896	4846	1371
3897	4847	1370
3898	4849	1369
3899	4850	1368
3900	4851	1366
3901	4853	1365
3902	4854	1364
3903	4856	1363
3904	4857	1362
3905	4858	1360
3906	4859	1359
3907	4860	1358
3908	4861	1356
3909	4863	1355
3910	4864	1354
3911	4865	1353
3912	4867	1352
3913	4868	1350
3914	4869	1349
3915	4870	1348
3916	4872	1347
3917	4873	1345
3918	4874	1344
3919	4876	1343
3920	4877	1342
3921	4878	1340
3922	4879	1339
3923	4880	1338
3924	4881	1337
3925	4883	1335
3926	4884	1334
3927	4885	1333
3928	4886	1332
3929	4888	1330
3930	4889	1329
3931	4890	1328
3932	4891	1327
3933	4893	1325
3934	4894	1324
3935	4895	1323
3936	4896	1322
3937	4897	1320
3938	4899	1319
3939	4900	1318
3940	4901	1317
3941	4902	1315
3942	4903	1314
3943	4905	1313
3944	4906	1312
3945	4907	1310
3946	4908	1309
3947	4909	1308
3948	4911	1307
3949	4912	1305
3950	4913	1304
3951	4914	1303
3952	4915	1301
3953	4916	1300
3954	4917	1299
3955	4919	1298
3956	4920	1297
3957	4921	1295
3958	4923	1294
3959	4924	1293
3960	4925	1291
3961	4926	1290
3962	4927	1289
3963	4929	1288
3964	4930	1287
3965	4932	1285
3966	4933	1284
3967	4934	1283
3968	4936	1282
3969	4937	1281
3970	4938	1279
3971	4939	1278
3972	4941	1277
3973	4943	1276
3974	4944	1274
3975	4945	1273
3976	4946	1272
3977	4948	1271
3978	4949	1269
3979	4950	1268
3980	4951	1267
3981	4952	1266
3982	4954	1264
3983	4955	1263
3984	4956	1262
3985	4958	1261
3986	4959	1260
3987	4960	1258
3988	4962	1257
3989	4963	1256
3990	4964	1255
3991	4965	1253
3992	4966	1252
3993	4967	1251
3994	4969	1250
3995	4970	1248
3996	4971	1247
3997	4972	1246
3998	4974	1245
3999	4975	1243
4000	4976	1242
4001	4978	1241
4002	4979	1240
4003	4980	1238
4004	4981	1237
4005	4983	1236
4006	4984	1235
4007	4985	1233
4008	4986	1232
4009	4987	1231
4010	4988	1230
4011	4990	1228
4012	4991	1227
4013	4992	1226
4014	4993	1225
4015	4995	1223
4016	4996	1222
4017	4997	1221
4018	4998	1220
4019	4999	1218
4020	5000	1217
4021	5002	1216
4022	5003	1215
4023	5004	1213
4024	5005	1212
4025	5006	1211
4026	5008	1210
4027	5009	1208
4028	5010	1207
4029	5011	1206
4030	5013	1205
4031	5014	1203
4032	5016	1202
4033	5017	1201
4034	5018	1200
4035	5020	1199
4036	5020	1197
4037	5022	1196
4038	5023	1195
4039	5025	1194
4040	5026	1192
4041	5027	1191
4042	5028	1190
4043	5030	1189
4044	5031	1187
4045	5032	1186
4046	5033	1185
4047	5034	1184
4048	5036	1182
4049	5037	1181
4050	5039	1180
4051	5040	1179
4052	5041	1177
4053	5042	1176
4054	5044	1175
4055	5045	1174
4056	5047	1173
4057	5048	1171
4058	5049	1170
4059	5050	1169
4060	5052	1168
4061	5053	1166
4062	5054	1165
4063	5055	1164
4064	5057	1163
4065	5058	1161
4066	5059	1160
4067	5060	1159
4068	5062	1158
4069	5063	1157
4070	5065	1155
4071	5066	1154
4072	5067	1153
4073	5068	1152
4074	5070	1150
4075	5071	1149
4076	5072	1148
4077	5073	1147
4078	5074	1145
4079	5075	1144
4080	5077	1143
4081	5078	1142
4082	5079	1140
4083	5080	1139
4084	5082	1138
4085	5083	1137
4086	5084	1135
4087	5085	1134
4088	5087	1133
4089	5088	1132
4090	5089	1130
4091	5090	1129
4092	5091	1128
4093	5093	1127
4094	5094	1125
4095	5095	1124
4096	5097	1123
4097	5098	1122
4098	5099	1120
4099	5100	1119
4100	5102	1118
4101	5103	1117
4102	5104	1115
4103	5105	1114
4104	5107	1113
4105	5108	1112
4106	5109	1110
4107	5110	1109
4108	5111	1108
4109	5113	1107
4110	5114	1106
4111	5116	1104
4112	5117	1103
4113	5118	1102
4114	5120	1101
4115	5121	1099
4116	5122	1098
4117	5123	1097
4118	5125	1096
4119	5126	1094
4120	5127	1093
4121	5128	1092
4122	5130	1091
4123	5131	1089
4124	5132	1088
4125	5133	1087
4126	5135	1086
4127	5136	1084
4128	5137	1083
4129	5138	1082
4130	5140	1081
4131	5141	1080
4132	5142	1078
4133	5144	1077
4134	5145	1076
4135	5146	1075
4136	5147	1073
4137	5148	1072
4138	5150	1071
4139	5151	1070
4140	5152	1068
4141	5153	1067
4142	5155	1066
4143	5156	1065
4144	5157	1063
4145	5158	1062
4146	5159	1061
4147	5161	1060
4148	5162	1058
4149	5163	1057
4150	5165	1056
4151	5166	1055
4152	5167	1053
4153	5168	1052
4154	5170	1051
4155	5171	1050
4156	5172	1048
4157	5173	1047
4158	5174	1046
4159	5175	1045
4160	5177	1043
4161	5178	1042
4162	5179	1041
4163	5180	1040
4164	5182	1038
4165	5183	1037
4166	5184	1036
4167	5185	1035
4168	5186	1033
4169	5187	1032
4170	5189	1031
4171	5190	1030
4172	5191	1028
4173	5192	1027
4174	5193	1026
4175	5195	1025
4176	5196	1023
4177	5197	1022
4178	5198	1021
4179	5199	1020
4180	5201	1018
4181	5202	1017
4182	5203	1016
4183	5204	1015
4184	5205	1013
4185	5207	1012
4186	5208	1011
4187	5210	1010
4188	5211	1008
4189	5212	1007
4190	5213	1006
4191	5214	1005
4192	5215	1003
4193	5216	1002
4194	5217	1001
4195	5219	1000
4196	5220	998
4197	5221	997
4198	5222	996
4199	5224	995
4200	5225	993
4201	5226	992
4202	5227	991
4203	5229	990
4204	5230	988
4205	5231	987
4206	5232	986
4207	5233	985
4208	5234	983
4209	5236	982
4210	5237	981
4211	5238	980
4212	5240	978
4213	5241	977
4214	5243	976
4215	5244	975
4216	5245	973
4217	5246	972
4218	5248	971
4219	5249	970
4220	5250	969
4221	5252	967
4222	5253	966
4223	5254	965
4224	5255	964
4225	5257	962
4226	5258	961
4227	5259	960
4228	5260	959
4229	5262	957
4230	5263	956
4231	5265	955
4232	5266	954
4233	5267	953
4234	5268	951
4235	5270	950
4236	5271	949
4237	5272	947
4238	5273	946
4239	5274	945
4240	5275	944
4241	5277	942
4242	5278	941
4243	5279	940
4244	5280	939
4245	5282	937
4246	5283	936
4247	5284	935
4248	5286	934
4249	5287	933
4250	5288	931
4251	5289	930
4252	5290	929
4253	5292	928
4254	5293	926
4255	5294	925
4256	5296	924
4257	5297	923
4258	5298	921
4259	5299	920
4260	5300	919
4261	5302	918
4262	5303	916
4263	5304	915
4264	5305	914
4265	5307	913
4266	5308	911
4267	5309	910
4268	5310	909
4269	5312	908
4270	5313	906
4271	5314	905
4272	5315	904
4273	5316	903
4274	5317	901
4275	5318	900
4276	5320	899
4277	5322	898
4278	5323	896
4279	5324	895
4280	5325	894
4281	5327	893
4282	5328	892
4283	5329	890
4284	5331	889
4285	5332	888
4286	5333	887
4287	5335	885
4288	5336	884
4289	5337	883
4290	5339	882
4291	5340	880
4292	5342	879
4293	5343	878
4294	5344	877
4295	5345	876
4296	5346	874
4297	5348	873
4298	5349	872
4299	5350	870
4300	5351	869
4301	5352	868
4302	5353	867
4303	5355	865
4304	5356	864
4305	5357	863
4306	5358	862
4307	5360	861
4308	5361	859
4309	5362	858
4310	5363	857
4311	5364	855
4312	5365	854
4313	5367	853
4314	5368	852
4315	5369	850
4316	5370	849
4317	5371	848
4318	5373	847
4319	5374	845
4320	5375	844
4321	5377	843
4322	5378	842
4323	5379	841
4324	5381	839
4325	5382	838
4326	5383	837
4327	5385	836
4328	5386	834
4329	5387	833
4330	5388	832
4331	5389	831
4332	5391	829
4333	5392	828
4334	5393	827
4335	5395	826
4336	5396	824
4337	5397	823
4338	5399	822
4339	5400	821
4340	5402	820
4341	5403	818
4342	5404	817
4343	5406	816
4344	5407	815
4345	5408	813
4346	5409	812
4347	5410	811
4348	5411	810
4349	5413	808
4350	5414	807
4351	5415	806
4352	5417	805
4353	5418	803
4354	5419	802
4355	5420	801
4356	5422	800
4357	5423	798
4358	5424	797
4359	5426	796
4360	5427	795
4361	5428	794
4362	5429	792
4363	5431	791
4364	5432	790
4365	5433	789
4366	5435	787
4367	5436	786
4368	5437	785
4369	5439	784
4370	5440	782
4371	5441	781
4372	5442	780
4373	5443	779
4374	5445	777
4375	5446	776
4376	5447	775
4377	5448	774
4378	5450	772
4379	5451	771
4380	5452	770
4381	5454	769
4382	5455	767
4383	5456	766
4384	5458	765
4385	5459	764
4386	5460	763
4387	5462	761
4388	5463	760
4389	5464	759
4390	5465	758
4391	5466	756
4392	5467	755
4393	5469	754
4394	5470	753
4395	5471	751
4396	5472	750
4397	5474	749
4398	5475	748
4399	5476	746
4400	5477	745
4401	5478	744
4402	5479	742
4403	5480	741
4404	5481	740
4405	5483	739
4406	5484	737
4407	5485	736
4408	5487	735
4409	5488	734
4410	5489	733
4411	5491	731
4412	5492	730
4413	5494	729
4414	5495	728
4415	5496	726
4416	5497	725
4417	5499	724
4418	5500	723
4419	5502	722
4420	5503	720
4421	5504	719
4422	5506	718
4423	5507	717
4424	5508	715
4425	5509	714
4426	5511	713
4427	5512	712
4428	5514	710
4429	5515	709
4430	5516	708
4431	5518	707
4432	5519	705
4433	5520	704
4434	5521	703
4435	5522	702
4436	5523	700
4437	5524	699
4438	5526	698
4439	5527	697
4440	5528	695
4441	5529	694
4442	5531	693
4443	5532	692
4444	5533	690
4445	5534	689
4446	5535	688
4447	5537	687
4448	5538	685
4449	5539	684
4450	5541	683
4451	5542	682
4452	5543	680
4453	5545	679
4454	5546	678
4455	5547	677
4456	5548	676
4457	5550	674
4458	5551	673
4459	5552	672
4460	5554	671
4461	5555	669
4462	5556	668
4463	5557	667
4464	5558	666
4465	5560	664
4466	5561	663
4467	5562	662
4468	5564	661
4469	5565	659
4470	5566	658
4471	5567	657
4472	5569	656
4473	5570	654
4474	5571	653
4475	5572	652
4476	5573	651
4477	5574	649
4478	5575	648
4479	5577	647
4480	5578	646
4481	5580	644
4482	5581	643
4483	5582	642
4484	5584	641
4485	5585	639
4486	5586	638
4487	5587	637
4488	5589	636
4489	5590	635
4490	5592	633
4491	5593	632
4492	5594	631
4493	5596	630
4494	5597	628
4495	5598	627
4496	5599	626
4497	5600	625
4498	5602	623
4499	5603	622
4500	5604	621
4501	5605	620
4502	5606	618
4503	5608	617
4504	5609	616
4505	5610	615
4506	5612	613
4507	5613	612
4508	5614	611
4509	5615	610
4510	5616	608
4511	5618	607
4512	5619	606
4513	5620	605
4514	5621	603
4515	5623	602
4516	5624	601
4517	5625	600
4518	5627	598
4519	5628	597
4520	5629	596
4521	5631	595
4522	5632	593
4523	5633	592
4524	5634	591
4525	5636	590
4526	5637	589
4527	5638	587
4528	5639	586
4529	5640	585
4530	5642	584
4531	5643	582
4532	5644	581
4533	5645	580
4534	5647	579
4535	5648	577
4536	5649	576
4537	5650	575
4538	5651	574
4539	5653	572
4540	5654	571
4541	5655	570
4542	5656	569
4543	5658	567
4544	5659	566
4545	5660	565
4546	5661	564
4547	5663	562
4548	5664	561
4549	5665	560
4550	5666	559
4551	5667	557
4552	5669	556
4553	5670	555
4554	5671	554
4555	5672	552
4556	5673	551
4557	5675	550
4558	5676	549
4559	5677	547
4560	5679	546
4561	5680	545
4562	5681	544
4563	5682	542
4564	5683	541
4565	5684	540
4566	5686	539
4567	5687	537
4568	5688	536
4569	5690	535
4570	5691	534
4571	5692	532
4572	5694	531
4573	5695	530
4574	5697	529
4575	5698	528
4576	5700	526
4577	5701	525
4578	5702	524
4579	5704	523
4580	5705	521
4581	5706	520
4582	5708	519
4583	5709	518
4584	5710	516
4585	5711	515
4586	5712	514
4587	5714	513
4588	5715	511
4589	5717	510
4590	5718	509
4591	5719	508
4592	5720	506
4593	5721	505
4594	5723	504
4595	5725	503
4596	5726	501
4597	5727	500
4598	5728	499
4599	5730	498
4600	5731	497
4601	5732	495
4602	5734	494
4603	5735	493
4604	5736	492
4605	5737	490
4606	5738	489
4607	5739	488
4608	5740	487
4609	5741	485
4610	5743	484
4611	5744	483
4612	5745	481
4613	5746	480
4614	5747	479
4615	5748	478
4616	5750	477
4617	5751	475
4618	5752	474
4619	5754	473
4620	5755	472
4621	5756	470
4622	5757	469
4623	5758	468
4624	5759	467
4625	5761	465
4626	5762	464
4627	5763	463
4628	5764	462
4629	5765	460
4630	5767	459
4631	5768	458
4632	5769	457
4633	5770	455
4634	5772	454
4635	5773	453
4636	5774	452
4637	5775	450
4638	5776	449
4639	5778	448
4640	5779	447
4641	5780	445
4642	5782	444
4643	5783	443
4644	5784	442
4645	5786	440
4646	5787	439
4647	5788	438
4648	5790	437
4649	5791	435
4650	5792	434
4651	5793	433
4652	5794	432
4653	5795	430
4654	5797	429
4655	5798	428
4656	5799	427
4657	5801	425
4658	5802	424
4659	5803	423
4660	5804	422
4661	5805	420
4662	5807	419
4663	5808	418
4664	5809	417
4665	5811	415
4666	5812	414
4667	5813	413
4668	5814	412
4669	5816	410
4670	5817	409
4671	5818	408
4672	5820	407
4673	5821	406
4674	5822	404
4675	5823	403
4676	5825	402
4677	5826	401
4678	5827	399
4679	5828	398
4680	5830	397
4681	5831	396
4682	5832	394
4683	5833	393
4684	5835	392
4685	5836	391
4686	5837	389
4687	5838	388
4688	5840	387
4689	5841	386
4690	5842	384
4691	5843	383
4692	5845	382
4693	5846	381
4694	5847	379
4695	5848	378
4696	5850	377
4697	5851	376
4698	5852	374
4699	5854	373
4700	5856	372
4701	5857	371
4702	5858	369
4703	5859	368
4704	5860	367
4705	5861	366
4706	5863	364
4707	5864	363
4708	5866	362
4709	5867	361
4710	5868	360
4711	5869	358
4712	5871	357
4713	5872	356
4714	5873	355
4715	5875	353
4716	5876	352
4717	5877	351
4718	5879	350
4719	5880	348
4720	5881	347
4721	5882	346
4722	5884	345
4723	5885	343
4724	5886	342
4725	5887	341
4726	5888	340
4727	5890	338
4728	5891	337
4729	5892	336
4730	5893	335
4731	5894	333
4732	5895	332
4733	5896	331
4734	5897	330
4735	5899	328
4736	5900	327
4737	5901	326
4738	5902	325
4739	5904	323
4740	5905	322
4741	5906	321
4742	5907	320
4743	5909	318
4744	5910	317
4745	5911	316
4746	5912	315
4747	5913	313
4748	5914	312
4749	5915	311
4750	5917	310
4751	5918	308
4752	5919	307
4753	5920	306
4754	5921	305
4755	5922	303
4756	5924	302
4757	5925	301
4758	5926	300
4759	5928	298
4760	5929	297
4761	5930	296
4762	5931	295
4763	5932	293
4764	5934	292
4765	5935	291
4766	5936	290
4767	5937	288
4768	5939	287
4769	5940	286
4770	5941	285
4771	5943	283
4772	5944	282
4773	5945	281
4774	5946	280
4775	5948	278
4776	5949	277
4777	5950	276
4778	5951	275
4779	5952	273
4780	5954	272
4781	5955	271
4782	5957	270
4783	5958	269
4784	5959	267
4785	5960	266
4786	5962	265
4787	5963	264
4788	5964	262
4789	5965	261
4790	5967	260
4791	5968	259
4792	5969	257
4793	5970	256
4794	5971	255
4795	5972	254
4796	5974	252
4797	5975	251
4798	5976	250
4799	5977	249
4800	5978	247
4801	5981	246
4802	5983	245
4803	5984	244
4804	5985	242
4805	5987	241
4806	5988	240
4807	5989	239
4808	5991	237
4809	5992	236
4810	5993	235
4811	5994	234
4812	5995	232
4813	5996	231
4814	5998	230
4815	5999	229
4816	6000	227
4817	6001	226
4818	6003	225
4819	6004	224
4820	6005	222
4821	6006	221
4822	6007	220
4823	6009	219
4824	6010	217
4825	6011	216
4826	6013	215
4827	6014	214
4828	6015	213
4829	6016	211
4830	6017	210
4831	6019	209
4832	6020	208
4833	6021	206
4834	6023	205
4835	6024	204
4836	6025	203
4837	6026	201
4838	6027	200
4839	6028	199
4840	6030	198
4841	6031	196
4842	6032	195
4843	6033	194
4844	6035	193
4845	6036	191
4846	6038	190
4847	6039	189
4848	6041	188
4849	6042	186
4850	6043	185
4851	6044	184
4852	6045	183
4853	6046	181
4854	6048	180
4855	6049	179
4856	6050	178
4857	6051	176
4858	6053	175
4859	6054	174
4860	6055	173
4861	6056	171
4862	6058	170
4863	6059	169
4864	6060	168
4865	6061	166
4866	6062	165
4867	6063	164
4868	6065	163
4869	6066	161
4870	6067	160
4871	6069	159
4872	6071	158
4873	6072	156
4874	6073	155
4875	6074	154
4876	6076	153
4877	6077	151
4878	6078	150
4879	6079	149
4880	6081	148
4881	6082	147
4882	6083	145
4883	6084	144
4884	6085	143
4885	6086	142
4886	6088	140
4887	6089	139
4888	6090	138
4889	6091	137
4890	6092	135
4891	6093	134
4892	6094	133
4893	6096	132
4894	6097	130
4895	6098	129
4896	6099	128
4897	6101	127
4898	6102	125
4899	6103	124
4900	6105	123
4901	6106	122
4902	6107	120
4903	6108	119
4904	6109	118
4905	6111	117
4906	6112	115
4907	6113	114
4908	6114	113
4909	6116	112
4910	6117	110
4911	6118	109
4912	6119	108
4913	6120	107
4914	6122	105
4915	6123	104
4916	6124	103
4917	6125	102
4918	6127	100
4919	6128	99
4920	6129	98
4921	6130	97
4922	6132	95
4923	6133	94
4924	6134	93
4925	6135	92
4926	6137	90
4927	6138	89
4928	6139	88
4929	6140	87
4930	6142	85
4931	6143	84
4932	6144	83
4933	6146	82
4934	6147	80
4935	6148	79
4936	6149	78
4937	6150	77
4938	6151	75
4939	6152	74
4940	6154	73
4941	6155	72
4942	6156	70
4943	6157	69
4944	6158	68
4945	6159	67
