iter	RMSE
2917	0.07233562223
2918	0.07231462326
2919	0.07228986934
2920	0.07227108567
2921	0.07223261813
2922	0.07221813434
2923	0.0721855788
2924	0.07214947733
2925	0.07211233291
2926	0.07208522742
2927	0.07205525639
2928	0.072033361
2929	0.07201044175
2930	0.07199049593
2931	0.0719643308
2932	0.07194373147
2933	0.07192159708
2934	0.0719083575
2935	0.07188526401
2936	0.07185008079
2937	0.07183839798
2938	0.07181829179
2939	0.07179905119
2940	0.07177431462
2941	0.07174950215
2942	0.07172768484
2943	0.07171959758
2944	0.07169337207
2945	0.07167206068
2946	0.07165070211
2947	0.07164094966
2948	0.07162760204
2949	0.07161033181
2950	0.07157492967
2951	0.0715505945
2952	0.07151918692
2953	0.07149220323
2954	0.07147698435
2955	0.07145626617
2956	0.07144353746
2957	0.07142186972
2958	0.0713923807
2959	0.07136612123
2960	0.07134934869
2961	0.07133769169
2962	0.07131780767
2963	0.07130277397
2964	0.07130236276
2965	0.07127716185
2966	0.07126373154
2967	0.07125747857
2968	0.07124189398
2969	0.07122120865
2970	0.07118714757
2971	0.07116788498
2972	0.07116187882
2973	0.07112554188
2974	0.07111380529
2975	0.07107779543
2976	0.07104896108
2977	0.071025911
2978	0.07101493183
2979	0.07099917871
2980	0.07096930158
2981	0.07094746658
2982	0.07091079926
2983	0.0708726167
2984	0.07086667732
2985	0.07082658411
2986	0.07080368951
2987	0.07077404975
2988	0.07075016588
2989	0.07071572569
2990	0.07069304401
2991	0.07068935087
2992	0.07064916811
2993	0.07063636899
2994	0.07061465
2995	0.07057696845
2996	0.07054299163
2997	0.07053020706
2998	0.07048920514
2999	0.07047382859
3000	0.07044794269
3001	0.07042627398
3002	0.07042595004
3003	0.07039866636
3004	0.07037877462
3005	0.07036821877
3006	0.07033907281
3007	0.07030635443
3008	0.07028138676
3009	0.07025315461
3010	0.0702357215
3011	0.07022082435
3012	0.07017361858
3013	0.07015400044
3014	0.07013532167
3015	0.07011719387
3016	0.07009020045
3017	0.07005965194
3018	0.07004047911
3019	0.07002657502
3020	0.07000513312
3021	0.06997546982
3022	0.06995039724
3023	0.06992396345
3024	0.06991194146
3025	0.06989069807
3026	0.06986031938
3027	0.06984689449
3028	0.06980174723
3029	0.06978195964
3030	0.0697662288
3031	0.06974897757
3032	0.06971949635
3033	0.0697040548
3034	0.06968554881
3035	0.06964807384
3036	0.06964621877
3037	0.0696287176
3038	0.06960292512
3039	0.06958699258
3040	0.06953748012
3041	0.06951880142
3042	0.06948787012
3043	0.06944511325
3044	0.06943037412
3045	0.06941208589
3046	0.06938092131
3047	0.06935967502
3048	0.06932843489
3049	0.06931115081
3050	0.06928852716
3051	0.06925742923
3052	0.06924361263
3053	0.06920969022
3054	0.06920488336
3055	0.06916930346
3056	0.06915077667
3057	0.06913173443
3058	0.06910299273
3059	0.06907695763
3060	0.06904709639
3061	0.06902943917
3062	0.06900945768
3063	0.06898106026
3064	0.06894297178
3065	0.06893307226
3066	0.06891811955
3067	0.06889732874
3068	0.06887680279
3069	0.06885072165
3070	0.06881438645
3071	0.06879632501
3072	0.06878070492
3073	0.06875881353
3074	0.06873768344
3075	0.06872644943
3076	0.06870655455
3077	0.06867688836
3078	0.06866589038
3079	0.06865196867
3080	0.06863337496
3081	0.06860649182
3082	0.06858029017
3083	0.06855122726
3084	0.06852592047
3085	0.06850813914
3086	0.06848292892
3087	0.06844009699
3088	0.06842055261
3089	0.06837989177
3090	0.06835540943
3091	0.06833314928
3092	0.06830773695
3093	0.06827909092
3094	0.06824710665
3095	0.0682377886
3096	0.06821979473
3097	0.06820534572
3098	0.06819082469
3099	0.06817488943
3100	0.06813644495
3101	0.06812354039
3102	0.06810540826
3103	0.06808619464
3104	0.06805533857
3105	0.06804191742
3106	0.06802141145
3107	0.06800956872
3108	0.06799116931
3109	0.06796743009
3110	0.06794610367
3111	0.06792891721
3112	0.06790925193
3113	0.06788111088
3114	0.0678631675
3115	0.06786014326
3116	0.06782258869
3117	0.06781275157
3118	0.06779162147
3119	0.06777495978
3120	0.06772189016
3121	0.06770604857
3122	0.06768931673
3123	0.0676535338
3124	0.06763583057
3125	0.06760225725
3126	0.06756120794
3127	0.06753810483
3128	0.06751882326
3129	0.06750469414
3130	0.06747564498
3131	0.06746176104
3132	0.06743527773
3133	0.06742181226
3134	0.06740841899
3135	0.06740733032
3136	0.06739271421
3137	0.06737867854
3138	0.06735984649
3139	0.0673424019
3140	0.06733141604
3141	0.06730402425
3142	0.06729058272
3143	0.06727479605
3144	0.06724755958
3145	0.06723061732
3146	0.06720512159
3147	0.06718221378
3148	0.06716649445
3149	0.06714652387
3150	0.06712415897
3151	0.06712092939
3152	0.06710309858
3153	0.06710278779
3154	0.0670861429
3155	0.06706332413
3156	0.06705067333
3157	0.06704603222
3158	0.06702649663
3159	0.06701723064
3160	0.06701086441
3161	0.0669834673
3162	0.06694526964
3163	0.06692725107
3164	0.06690165358
3165	0.06685884239
3166	0.06683787919
3167	0.06681750298
3168	0.0667923379
3169	0.06677667844
3170	0.06675550796
3171	0.06673829493
3172	0.06673283486
3173	0.06671279091
3174	0.06668484054
3175	0.0666744186
3176	0.06665781442
3177	0.06663584127
3178	0.06660481753
3179	0.06658114363
3180	0.06656997991
3181	0.06655163426
3182	0.06652780339
3183	0.06650711017
3184	0.06647907619
3185	0.06645173363
3186	0.06643530342
3187	0.06641312098
3188	0.06638955801
3189	0.06635537526
3190	0.06633820601
3191	0.06631907587
3192	0.06629214131
3193	0.06627533825
3194	0.0662418077
3195	0.06622742794
3196	0.06621256274
3197	0.06619801467
3198	0.06619074329
3199	0.06618127081
3200	0.06615233236
3201	0.0661378429
3202	0.06611806193
3203	0.06610260635
3204	0.06607941709
3205	0.06606165556
3206	0.06604633536
3207	0.06603692948
3208	0.06602496084
3209	0.06599848159
3210	0.06598334786
3211	0.06595002468
3212	0.06593542027
3213	0.06590263551
3214	0.06589510179
3215	0.06588205022
3216	0.06584969586
3217	0.06583369878
3218	0.06579936625
3219	0.06576595293
3220	0.0657355214
3221	0.06571299019
3222	0.06568686121
3223	0.06567135819
3224	0.06564859898
3225	0.06563318642
3226	0.06560966763
3227	0.06558088669
3228	0.06556274164
3229	0.06554094031
3230	0.06552281617
3231	0.06550652433
3232	0.06549405927
3233	0.06547801938
3234	0.06544577862
3235	0.06541987593
3236	0.06540207055
3237	0.06539235401
3238	0.06537111703
3239	0.06535793566
3240	0.06533552973
3241	0.06531619743
3242	0.06531252064
3243	0.06528470133
3244	0.06526307485
3245	0.06524674994
3246	0.06523204349
3247	0.06519854311
3248	0.06517952273
3249	0.06516110384
3250	0.06513647766
3251	0.06511948463
3252	0.06510676564
3253	0.06508928721
3254	0.06507829883
3255	0.06505509644
3256	0.06501880328
3257	0.06500320988
3258	0.06498952428
3259	0.0649700624
3260	0.06493382674
3261	0.06490445566
3262	0.06487964089
3263	0.06486790629
3264	0.06485558539
3265	0.06483720215
3266	0.06482600698
3267	0.06480222565
3268	0.06477801047
3269	0.06476225404
3270	0.06475458747
3271	0.06473175278
3272	0.06471160661
3273	0.06470406054
3274	0.06469224396
3275	0.06468277098
3276	0.06466572015
3277	0.06465577001
3278	0.0646456513
3279	0.06462355762
3280	0.06458711887
3281	0.06457248728
3282	0.06454763287
3283	0.06453269887
3284	0.06450092109
3285	0.06448611799
3286	0.06447272889
3287	0.06444911263
3288	0.06444033444
3289	0.06442149861
3290	0.06438980596
3291	0.06436603597
3292	0.06434176406
3293	0.06429482836
3294	0.06427443595
3295	0.06425768433
3296	0.06424609928
3297	0.06423141674
3298	0.06420337713
3299	0.0641687766
3300	0.06415456011
3301	0.0641424814
3302	0.06410886987
3303	0.06410711843
3304	0.06409091902
3305	0.06407862701
3306	0.06406174304
3307	0.06404838505
3308	0.06404148357
3309	0.06400680623
3310	0.06399385056
3311	0.06397589971
3312	0.06395748392
3313	0.06394022348
3314	0.06392031103
3315	0.06390331206
3316	0.06389041719
3317	0.06387541728
3318	0.06385729966
3319	0.06383200856
3320	0.06378711269
3321	0.06375273047
3322	0.06372890702
3323	0.06371115141
3324	0.06369364302
3325	0.06367402202
3326	0.06365958952
3327	0.06365468918
3328	0.06364297702
3329	0.06362706791
3330	0.06361489576
3331	0.06361006756
3332	0.06357353621
3333	0.06356067325
3334	0.06353203559
3335	0.06352159598
3336	0.06350027948
3337	0.06348370452
3338	0.06346889144
3339	0.06344258586
3340	0.06341439385
3341	0.06340846805
3342	0.06339285787
3343	0.06336336664
3344	0.06334004156
3345	0.06332391384
3346	0.0633082163
3347	0.06329929151
3348	0.06327551008
3349	0.06325773359
3350	0.0632334079
3351	0.06320434523
3352	0.06318768229
3353	0.06316351683
3354	0.06315936345
3355	0.06314607759
3356	0.06312284027
3357	0.06310099246
3358	0.06308266252
3359	0.0630640793
3360	0.06303832546
3361	0.06301354057
3362	0.06299986777
3363	0.06299276538
3364	0.06297710344
3365	0.06296007111
3366	0.06294197263
3367	0.06291179214
3368	0.06289779829
3369	0.06288044802
3370	0.06285475734
3371	0.06284289885
3372	0.06283187972
3373	0.06281985662
3374	0.06280799521
3375	0.06279797123
3376	0.06278280169
3377	0.06276203574
3378	0.062721955
3379	0.06269511314
3380	0.0626725694
3381	0.06265999655
3382	0.06263698576
3383	0.06261480774
3384	0.06259426546
3385	0.06257984467
3386	0.06255718463
3387	0.06254382851
3388	0.06251489123
3389	0.06250313462
3390	0.06248908444
3391	0.06246409092
3392	0.06245556687
3393	0.06244720374
3394	0.06241817913
3395	0.06240105059
3396	0.06238756764
3397	0.06237465862
3398	0.06235953558
3399	0.06234946762
3400	0.0623319235
3401	0.06231807408
3402	0.06230421099
3403	0.06228010711
3404	0.06226174398
3405	0.06225158627
3406	0.06224190473
3407	0.06221968342
3408	0.06220499992
3409	0.06218556674
3410	0.06217211857
3411	0.06213899703
3412	0.06212185605
3413	0.06208393864
3414	0.06206815604
3415	0.06205906253
3416	0.06204131492
3417	0.06202303867
3418	0.06200121446
3419	0.0619541495
3420	0.06193335237
3421	0.06190712312
3422	0.06188642927
3423	0.06186070583
3424	0.0618513988
3425	0.0618281783
3426	0.0617989753
3427	0.06178722831
3428	0.06177320413
3429	0.06176014938
3430	0.0617458817
3431	0.06173346919
3432	0.06170053829
3433	0.06167628305
3434	0.06165128974
3435	0.06163374753
3436	0.06162326824
3437	0.06160621492
3438	0.06157522536
3439	0.06156725268
3440	0.06156061
3441	0.06154247312
3442	0.06152301289
3443	0.06150890568
3444	0.061495043
3445	0.06148087373
3446	0.06145669995
3447	0.06143512782
3448	0.06141271628
3449	0.0613917395
3450	0.06137385693
3451	0.06136909919
3452	0.06135055504
3453	0.06130271695
3454	0.06129104506
3455	0.0612798053
3456	0.06125973141
3457	0.06122404363
3458	0.06120350841
3459	0.06116882204
3460	0.0611437883
3461	0.06110300044
3462	0.06108666924
3463	0.06107204694
3464	0.06105568503
3465	0.06102228449
3466	0.06101305464
3467	0.06099520324
3468	0.06098672428
3469	0.06096459311
3470	0.06094685564
3471	0.06093618052
3472	0.06092093259
3473	0.06090516276
3474	0.0608898013
3475	0.06088484271
3476	0.06086743622
3477	0.06084760234
3478	0.06082961429
3479	0.0608186198
3480	0.06081011775
3481	0.06078379815
3482	0.06076257317
3483	0.06075148792
3484	0.06073955357
3485	0.06073109004
3486	0.06070775009
3487	0.06068807146
3488	0.06066492406
3489	0.06064689266
3490	0.06063402641
3491	0.06061330959
3492	0.0605842335
3493	0.06054614857
3494	0.06053495936
3495	0.06050774856
3496	0.06048404572
3497	0.06046541858
3498	0.06045054861
3499	0.06043565436
3500	0.06043009533
3501	0.060416772
3502	0.06040369965
3503	0.06039780314
3504	0.06036659878
3505	0.06033038259
3506	0.06029456007
3507	0.06027869673
3508	0.06026218638
3509	0.06025078978
3510	0.06023209665
3511	0.0602243014
3512	0.06021557467
3513	0.06019671389
3514	0.06018330792
3515	0.06016824721
3516	0.06015340161
3517	0.06012455756
3518	0.06010032105
3519	0.06008715741
3520	0.06007637549
3521	0.06006168254
3522	0.06004809672
3523	0.0600254357
3524	0.06001725523
3525	0.06000335763
3526	0.05999323766
3527	0.05997288952
3528	0.05995942697
3529	0.05994922581
3530	0.05992813287
3531	0.05991698771
3532	0.05989231095
3533	0.05986714596
3534	0.05983012923
3535	0.05981559575
3536	0.05979484174
3537	0.05979109376
3538	0.05976901871
3539	0.05975603155
3540	0.05973400814
3541	0.05971343862
3542	0.05969921304
3543	0.05969261163
3544	0.05968065478
3545	0.05966843749
3546	0.05965894361
3547	0.05963774805
3548	0.05962784319
3549	0.05961641559
3550	0.0595701247
3551	0.05954862108
3552	0.05953087984
3553	0.05951137209
3554	0.0594956223
3555	0.05948366542
3556	0.05947477759
3557	0.05945195878
3558	0.05943222762
3559	0.05940184051
3560	0.059375387
3561	0.05934992756
3562	0.05932880972
3563	0.0593221713
3564	0.05930284889
3565	0.05929650589
3566	0.05928809666
3567	0.05927536617
3568	0.05925850165
3569	0.0592502036
3570	0.05923485994
3571	0.05922757312
3572	0.05918928767
3573	0.05916657601
3574	0.05915761485
3575	0.0591490654
3576	0.05913406522
3577	0.05912416344
3578	0.05910491113
3579	0.05908639964
3580	0.05906793813
3581	0.05903989394
3582	0.05902297746
3583	0.05900083311
3584	0.05898930268
3585	0.05896579492
3586	0.05894712148
3587	0.05893390976
3588	0.05892390728
3589	0.05891588229
3590	0.05890125594
3591	0.0588845597
3592	0.05884610045
3593	0.05882476179
3594	0.05880888333
3595	0.05878644044
3596	0.05877550006
3597	0.05874900074
3598	0.05872542058
3599	0.05870868411
3600	0.058695704
3601	0.05868619135
3602	0.05866836882
3603	0.058649454
3604	0.05863029448
3605	0.05861858919
3606	0.05860701864
3607	0.05859403193
3608	0.05857927771
3609	0.05855783526
3610	0.05853188998
3611	0.05852288302
3612	0.05850421049
3613	0.05848881233
3614	0.05846462852
3615	0.05844441905
3616	0.0584322031
3617	0.05842073294
3618	0.05840465165
3619	0.05838442959
3620	0.05836355891
3621	0.05834967493
3622	0.058338661
3623	0.05832913002
3624	0.05831915636
3625	0.0583030574
3626	0.05827855814
3627	0.05824908787
3628	0.05823470631
3629	0.05821467693
3630	0.05818956791
3631	0.05817859834
3632	0.0581723704
3633	0.05815057417
3634	0.05814308263
3635	0.05813342909
3636	0.05811369195
3637	0.05810114538
3638	0.05808063223
3639	0.05806984524
3640	0.05805230293
3641	0.05803634035
3642	0.05801589905
3643	0.05799572459
3644	0.05797789375
3645	0.05797003469
3646	0.0579453249
3647	0.05792437726
3648	0.05790615304
3649	0.05788874417
3650	0.05787806617
3651	0.0578614012
3652	0.05784394166
3653	0.05783566027
3654	0.05781915044
3655	0.05780242494
3656	0.05779371308
3657	0.05777117058
3658	0.05775267896
3659	0.05773991973
3660	0.05773708869
3661	0.05772286468
3662	0.05771163047
3663	0.05768501585
3664	0.05766887768
3665	0.05764209057
3666	0.05763686433
3667	0.05762009167
3668	0.0576033574
3669	0.05758162993
3670	0.0575564117
3671	0.05754267799
3672	0.05752372493
3673	0.05751252182
3674	0.05748805394
3675	0.05745920345
3676	0.05743283152
3677	0.05741167314
3678	0.05739277705
3679	0.05736583966
3680	0.0573597882
3681	0.05733584691
3682	0.05731787081
3683	0.0572962398
3684	0.05727896271
3685	0.05726430199
3686	0.0572401714
3687	0.05723431736
3688	0.05721231623
3689	0.05719897601
3690	0.05717667266
3691	0.05715764432
3692	0.05713723873
3693	0.0571234448
3694	0.05711557634
3695	0.05710848942
3696	0.05709266611
3697	0.05706976372
3698	0.05705812647
3699	0.05704644059
3700	0.05702966166
3701	0.05701725564
3702	0.05699963108
3703	0.05697695486
3704	0.05697043709
3705	0.05695873503
3706	0.05694699113
3707	0.05691680839
3708	0.05690508466
3709	0.05688964899
3710	0.05688296661
3711	0.05685442865
3712	0.05684039027
3713	0.05682304283
3714	0.05681611274
3715	0.05680848383
3716	0.05679386105
3717	0.05677601824
3718	0.05676313452
3719	0.05674975398
3720	0.05673711621
3721	0.05672418559
3722	0.05670742727
3723	0.05668968879
3724	0.05667677629
3725	0.05666678147
3726	0.05664829005
3727	0.05662397552
3728	0.05661084428
3729	0.05658724805
3730	0.05657472175
3731	0.05656607818
3732	0.05655504169
3733	0.05654919401
3734	0.05653562326
3735	0.05650729439
3736	0.05648952684
3737	0.05647025266
3738	0.05644844728
3739	0.05643711409
3740	0.05642861175
3741	0.05641340707
3742	0.05639998006
3743	0.05639206824
3744	0.05638457458
3745	0.05637444135
3746	0.05636609643
3747	0.05635143194
3748	0.05633574492
3749	0.05632398993
3750	0.05631065389
3751	0.0563052851
3752	0.05629797126
3753	0.05628531454
3754	0.05626840871
3755	0.05624348123
3756	0.05623479077
3757	0.05621365325
3758	0.05619988211
3759	0.05617679797
3760	0.05616018216
3761	0.05613904561
3762	0.0561105922
3763	0.05609950495
3764	0.05608682522
3765	0.05607655506
3766	0.05605549517
3767	0.05602823942
3768	0.05602210741
3769	0.05600441237
3770	0.05599152616
3771	0.05597790269
3772	0.0559497776
3773	0.05593635316
3774	0.05592150781
3775	0.05590275672
3776	0.05588655764
3777	0.05587669524
3778	0.05586253515
3779	0.05584997127
3780	0.05584159317
3781	0.05581790576
3782	0.05581210592
3783	0.05579196974
3784	0.05577115918
3785	0.05575459444
3786	0.0557408989
3787	0.05572604156
3788	0.05570998982
3789	0.05568928119
3790	0.05567556493
3791	0.05566530286
3792	0.05565857604
3793	0.05565095832
3794	0.05563673261
3795	0.05561455078
3796	0.05558863246
3797	0.05557062092
3798	0.0555536248
3799	0.05553986093
3800	0.05552472862
3801	0.05550865814
3802	0.05550409015
3803	0.05549401643
3804	0.05547057353
3805	0.0554529101
3806	0.05544040584
3807	0.05543315592
3808	0.05540779727
3809	0.05539546153
3810	0.05537365873
3811	0.05535877124
3812	0.05534813779
3813	0.0553382934
3814	0.05531822638
3815	0.05530160315
3816	0.05526970999
3817	0.05524741237
3818	0.05523404214
3819	0.05522648726
3820	0.05519125044
3821	0.05516869164
3822	0.0551468785
3823	0.05513206946
3824	0.05511995426
3825	0.05510968926
3826	0.05508512771
3827	0.05506263015
3828	0.05504160086
3829	0.05502803941
3830	0.05501826509
3831	0.05500311094
3832	0.05499325371
3833	0.05497712111
3834	0.05496999753
3835	0.05494687855
3836	0.05493266119
3837	0.0549231379
3838	0.05491069553
3839	0.0548712504
3840	0.05485632443
3841	0.05484249473
3842	0.05482894052
3843	0.05480309484
3844	0.05479127134
3845	0.05478008068
3846	0.05477060719
3847	0.05475532748
3848	0.05474270327
3849	0.05473256596
3850	0.05471421049
3851	0.05469573166
3852	0.05468702795
3853	0.05467584551
3854	0.05465989792
3855	0.05463086345
3856	0.05461071309
3857	0.05459180193
3858	0.05458012568
3859	0.05456266689
3860	0.05455229702
3861	0.0545177712
3862	0.05450464306
3863	0.05449224067
3864	0.05447000305
3865	0.0544547454
3866	0.05444618182
3867	0.05442899784
3868	0.05441342875
3869	0.05440080493
3870	0.05439131571
3871	0.05437987012
3872	0.05437043673
3873	0.05436393715
3874	0.05434599878
3875	0.05433341786
3876	0.05432362805
3877	0.05430740275
3878	0.05429594038
3879	0.05428154832
3880	0.05425133622
3881	0.05423820388
3882	0.05422901534
3883	0.05421316888
3884	0.05419604056
3885	0.05417906858
3886	0.0541605063
3887	0.05413129023
3888	0.05410864056
3889	0.05409602423
3890	0.05407703474
3891	0.05406584306
3892	0.05404327794
3893	0.05403467045
3894	0.05401696319
3895	0.05400780268
3896	0.0539842391
3897	0.05397421459
3898	0.05396506432
3899	0.05394845809
3900	0.05393364248
3901	0.05390793918
3902	0.05389249354
3903	0.05387571429
3904	0.05386738586
3905	0.05385984474
3906	0.05383971426
3907	0.05383146398
3908	0.05381290409
3909	0.05380739973
3910	0.05379339866
3911	0.0537881353
3912	0.05377834232
3913	0.05376164667
3914	0.05375745237
3915	0.05373996955
3916	0.05371995351
3917	0.05370420889
3918	0.05370356875
3919	0.0536914552
3920	0.05368483471
3921	0.05367408532
3922	0.05366382872
3923	0.05365600319
3924	0.05364900872
3925	0.05363679127
3926	0.05363100065
3927	0.05361447734
3928	0.05360239112
3929	0.05359746381
3930	0.05358004169
3931	0.05355244359
3932	0.05352079964
3933	0.05350699776
3934	0.05350099573
3935	0.05348821751
3936	0.0534818307
3937	0.05346580574
3938	0.05346015996
3939	0.05345011937
3940	0.05343408156
3941	0.05342492827
3942	0.05340762605
3943	0.0533990248
3944	0.0533899192
3945	0.05336852912
3946	0.05335432698
3947	0.05333893198
3948	0.05333261459
3949	0.05331848059
3950	0.05331195122
3951	0.05330258068
3952	0.0532953452
3953	0.05328304629
3954	0.05327684774
3955	0.05326049226
3956	0.05325075178
3957	0.05324217717
3958	0.05322579558
3959	0.05321590505
3960	0.05319975999
3961	0.0531919739
3962	0.05317387662
3963	0.05315991856
3964	0.05314349546
3965	0.05311666256
3966	0.05310684131
3967	0.0530972384
3968	0.0530881351
3969	0.05307135683
3970	0.05306040032
3971	0.05305539482
3972	0.05304624536
3973	0.05303346492
3974	0.05302453817
3975	0.0530119712
3976	0.05299189985
3977	0.0529818524
3978	0.05296285193
3979	0.05295167284
3980	0.05293687612
3981	0.05292456883
3982	0.05291041028
3983	0.05289888744
3984	0.05288259579
3985	0.05286491979
3986	0.0528509739
3987	0.05284432355
3988	0.05283198042
3989	0.05281490299
3990	0.05280014525
3991	0.05278653899
3992	0.05277584487
3993	0.0527606881
3994	0.05275483293
3995	0.05274390275
3996	0.05273375194
3997	0.05270374848
3998	0.05269479202
3999	0.05268465804
4000	0.05267198358
4001	0.05265778239
4002	0.05264801342
4003	0.05263400026
4004	0.05262107608
4005	0.0526113205
4006	0.05260155533
4007	0.05258246765
4008	0.05257262672
4009	0.05256424177
4010	0.05254799961
4011	0.05253057916
4012	0.05250983969
4013	0.05250606522
4014	0.05250063012
4015	0.05248468066
4016	0.05247366759
4017	0.05246409457
4018	0.05245282745
4019	0.05243097703
4020	0.05241808633
4021	0.05239996083
4022	0.05239805279
4023	0.05239030751
4024	0.052382853
4025	0.05237099201
4026	0.05236077089
4027	0.05234589179
4028	0.05233213806
4029	0.05232450756
4030	0.05231505679
4031	0.05230680164
4032	0.05229462516
4033	0.05228412667
4034	0.05227455364
4035	0.05224433493
4036	0.05223736106
4037	0.05221057752
4038	0.05219330166
4039	0.0521812154
4040	0.05217672233
4041	0.05215719583
4042	0.05214733472
4043	0.05213065666
4044	0.05212445698
4045	0.0521137215
4046	0.05210699359
4047	0.05209229668
4048	0.05208286138
4049	0.052054008
4050	0.0520432349
4051	0.05202999419
4052	0.05202367819
4053	0.05201711884
4054	0.05201168329
4055	0.05198608659
4056	0.05196740414
4057	0.05195614984
4058	0.05194189118
4059	0.05193205789
4060	0.05191684316
4061	0.05190349108
4062	0.05189640434
4063	0.05188585349
4064	0.0518685247
4065	0.05185609837
4066	0.05183451604
4067	0.0518236409
4068	0.0518107995
4069	0.05179428307
4070	0.05178504779
4071	0.0517607825
4072	0.05175204702
4073	0.05174407327
4074	0.05172971824
4075	0.05170955518
4076	0.05169904499
4077	0.05168391994
4078	0.05167343148
4079	0.05166179694
4080	0.05164152109
4081	0.051629938
4082	0.05161692311
4083	0.05159883147
4084	0.05158658734
4085	0.05158054197
4086	0.05156652393
4087	0.05155952153
4088	0.05154324429
4089	0.05153536828
4090	0.05152063951
4091	0.05150947995
4092	0.05149963639
4093	0.0514960291
4094	0.05148119933
4095	0.05144917777
4096	0.05143645709
4097	0.05143147934
4098	0.05140573939
4099	0.05138160243
4100	0.05136751444
4101	0.05135193148
4102	0.05133003548
4103	0.05132223101
4104	0.05131316017
4105	0.05129566642
4106	0.05128375682
4107	0.05127324655
4108	0.05125989408
4109	0.05124615615
4110	0.05123599618
4111	0.05122066885
4112	0.05120733078
4113	0.05120179663
4114	0.05116924401
4115	0.05115978913
4116	0.05112928467
4117	0.05111818647
4118	0.05111278182
4119	0.05109644452
4120	0.05107296767
4121	0.05104287409
4122	0.05103175537
4123	0.05102131554
4124	0.05101505487
4125	0.05100131974
4126	0.05098887683
4127	0.05097235228
4128	0.05095739075
4129	0.05094329674
4130	0.05093119114
4131	0.05091997793
4132	0.05090166857
4133	0.05087976409
4134	0.05087381991
4135	0.05085927256
4136	0.05085144822
4137	0.05084469484
4138	0.0508363666
4139	0.05081795545
4140	0.05080507734
4141	0.05079102111
4142	0.05077878845
4143	0.05077027181
4144	0.05076241742
4145	0.05075392466
4146	0.05074565588
4147	0.05073177489
4148	0.05071789432
4149	0.05070448063
4150	0.05069445051
4151	0.05068579182
4152	0.0506710522
4153	0.05065310072
4154	0.05063830661
4155	0.05062761516
4156	0.05061988068
4157	0.05060897007
4158	0.05060198732
4159	0.05058732881
4160	0.05057841231
4161	0.05056263638
4162	0.05054090208
4163	0.05053384606
4164	0.05052146847
4165	0.05051047265
4166	0.05048928446
4167	0.05047537382
4168	0.05046289388
4169	0.05045398549
4170	0.05043221125
4171	0.05041658523
4172	0.05039938012
4173	0.05037961582
4174	0.05037230472
4175	0.05036423835
4176	0.05035041591
4177	0.05033406128
4178	0.05032976936
4179	0.05032018428
4180	0.05030735445
4181	0.05030140047
4182	0.05027598156
4183	0.05026685459
4184	0.05025250273
4185	0.05023308999
4186	0.05021591854
4187	0.0502087512
4188	0.0501927307
4189	0.05017710091
4190	0.05016970066
4191	0.05016391083
4192	0.05014845948
4193	0.05013642389
4194	0.05012331408
4195	0.0501169469
4196	0.05010202883
4197	0.05009039258
4198	0.05008307086
4199	0.05006848998
4200	0.05005274755
4201	0.05003940208
4202	0.0500175674
4203	0.04999993767
4204	0.04998809882
4205	0.0499808419
4206	0.0499680228
4207	0.0499622931
4208	0.04995441073
4209	0.04994575933
4210	0.04992467838
4211	0.04990663556
4212	0.04989641124
4213	0.04988456926
4214	0.04987775338
4215	0.04986110879
4216	0.04984631224
4217	0.04982852772
4218	0.04982022406
4219	0.04980179263
4220	0.04979648053
4221	0.04977916608
4222	0.04975578707
4223	0.0497440443
4224	0.04973639818
4225	0.04973157408
4226	0.04969739315
4227	0.0496781146
4228	0.04966211944
4229	0.04965374755
4230	0.04964139186
4231	0.04963302714
4232	0.04961198759
4233	0.04960541804
4234	0.04959900816
4235	0.04958672583
4236	0.04957005722
4237	0.0495626825
4238	0.04954741139
4239	0.04953173563
4240	0.04951716645
4241	0.04949969632
4242	0.04949474721
4243	0.0494745642
4244	0.0494561501
4245	0.04944512832
4246	0.04943903171
4247	0.04943323559
4248	0.0494192375
4249	0.04940945945
4250	0.04940174196
4251	0.04938770411
4252	0.0493810027
4253	0.04936943367
4254	0.04936067257
4255	0.04934125606
4256	0.049335535
4257	0.04932249438
4258	0.04931796453
4259	0.04929760178
4260	0.0492795033
4261	0.04926257524
4262	0.04924063972
4263	0.04922972762
4264	0.04921567541
4265	0.04919993899
4266	0.04919217774
4267	0.04918388057
4268	0.04917656394
4269	0.0491680392
4270	0.04916127828
4271	0.04915526357
4272	0.0491485656
4273	0.04913418916
4274	0.04910750244
4275	0.04909656324
4276	0.04908035809
4277	0.04906494457
4278	0.04905415899
4279	0.04904460232
4280	0.04903242919
4281	0.04902274693
4282	0.04901358711
4283	0.04900535004
4284	0.04898182804
4285	0.04896821546
4286	0.04895468044
4287	0.04894431203
4288	0.04893336665
4289	0.04892398542
4290	0.04891377558
4291	0.04889652322
4292	0.04887765064
4293	0.04886856073
4294	0.04886396074
4295	0.04885852887
4296	0.04884487436
4297	0.0488352829
4298	0.0488257031
4299	0.04881944208
4300	0.04879855403
4301	0.04878615804
4302	0.04877693324
4303	0.04876604886
4304	0.04875384194
4305	0.04873934794
4306	0.04872327663
4307	0.04871403471
4308	0.04870235866
4309	0.04869301758
4310	0.04868813093
4311	0.0486804247
4312	0.04866479439
4313	0.04865450687
4314	0.04863794627
4315	0.04862944368
4316	0.04861752891
